date,title
2011-08-14,"Pakistan let China see crashed U.S. ""stealth"" copter - Reuters"
2011-08-14,"Pakistan let China see crashed U.S. ""stealth"" copter - Reuters"
2011-08-15,Canada tightens sanctions against North Korea - Reuters
2011-08-16,Q+A: What was the hardline Soviet coup attempt in 1991? - Reuters
2011-08-16,أمريكا: أيام القذافي معدودة وقواته تضعف | رويترز - Reuters
2011-08-16,ارسنال يعير مهاجمه المكسيكي فيلا الى سوسيداد - Reuters
2011-08-16,Kiss dropped from Michael Jackson tribute show - Reuters
2011-08-17,Dutch finance minister says against European financial tax - Reuters
2011-08-17,MARKET EYE-BNP Paribas downgrades Indian IT sector to 'deteriorating' - Reuters
2011-08-17,Thomson Reuters acquires US crop forecaster Lanworth - Reuters
2011-08-18,Foreign banks pare U.S. commercial paper supply - Reuters
2011-08-18,Africa Oil says secures rig for Puntland drilling - Reuters
2011-08-18,حسن قائد مصر يقود المنتخب الاولمبي أمام سيراليون في تصفيات افريقيا - Reuters
2011-08-18,Foreign banks pare U.S. commercial paper supply - Reuters
2011-08-18,ASIA WRAP: Sovereign debt outperforms; investors seek quality - Reuters
2011-08-18,"Hewlett-Packard Co reporta ganancia 1,10 dlrs por acción - Reuters"
2011-08-18,Vision problems common after glaucoma surgery - Reuters
2011-08-18,Africa Oil says secures rig for Puntland drilling - Reuters
2011-08-18,"Hewlett-Packard Co reporta ganancia 1,10 dlrs por acción - Reuters"
2011-08-18,ASIA WRAP: Sovereign debt outperforms; investors seek quality - Reuters
2011-08-18,Vision problems common after glaucoma surgery - Reuters
2011-08-19,Singapore billionaire Peter Lim invests in McLaren Automotive - Reuters
2011-08-19,Bonham Carter e Neeson estão em nova comédia de Rick Gervais - Reuters
2011-08-19,Gout drug may help some with few treatment options - Reuters
2011-08-19,Turkish PM in Somalia to highlight famine - Reuters
2011-08-19,Somaliland in port deal with China businessmen - Reuters
2011-08-19,La UEFA abre un procedimiento disciplinario a Arsene Wenger - Reuters
2011-08-20,Somali pirates hijack Indian ship with 21 crew off Oman - Reuters
2011-08-22,"BREF-Bourses - Rebond en Europe, sauf à Francfort - Reuters"
2011-08-22,"UniCreditM, Intesa SP shares higher after opening loss - Reuters"
2011-08-22,Credit Suisse to buy all of Hedging-Griffo-report - Reuters
2011-08-22,Australian firm gets coal mining permit in Tanzania - Reuters
2011-08-22,Canadian opposition leader Jack Layton dies - Reuters
2011-08-22,Depresión tropical Harvey se debilita sobre México - Reuters
2011-08-22,Irene se fortalece a huracán de categoría 2 - Reuters
2011-08-22,Australian firm gets coal mining permit in Tanzania - Reuters
2011-08-22,Canadian opposition leader Jack Layton dies - Reuters
2011-08-22,"UniCreditM, Intesa SP shares higher after opening loss - Reuters"
2011-08-22,"BREF-Bourses - Rebond en Europe, sauf à Francfort - Reuters"
2011-08-22,Credit Suisse to buy all of Hedging-Griffo-report - Reuters
2011-08-23,AEG Enters Competition with Live Nation Ticketmaster - Reuters
2011-08-23,Greek season may be delayed after clubs demoted - Reuters
2011-08-23,Lower Saxony fears backlash if VW stake sold - paper - Reuters
2011-08-23,ThyssenKrupp sells Xervon to Germany's Remondis - Reuters
2011-08-23,UPDATE 4-UBS axes 3500 jobs in cost-cutting push - Reuters
2011-08-23,Tunisia blocks border amid Libya fighting - Reuters
2011-08-24,Gaddafi flees Tripoli HQ ransacked by rebels - Reuters
2011-08-25,South Africa's Libya policy reflects past loyalties - Reuters
2011-08-25,D'Ieteren H1 slips on weaker car window business - Reuters
2011-08-26,Main NYK-area airports to close to arrivals Saturday - Reuters
2011-08-26,Boehner asks Obama to disclose costly US regulations - Reuters
2011-08-26,Main NYK-area airports to close to arrivals Saturday - Reuters
2011-08-26,Boehner asks Obama to disclose costly US regulations - Reuters
2011-08-27,More than 50 bodies found in Tripoli warehouse - report - Reuters
2011-08-27,More Somali famine victims fleeing to Yemen - UNHCR - Reuters
2011-08-29,Paraguay prevé déficit presupuestario 2012 del 1 pct: ministro - Reuters
2011-08-29,Plains plans Tuesday restart for Alberta pipeline - Reuters
2011-08-29,"Muere el hijo de Gadafi Jamis, según rebeldes - Reuters"
2011-08-29,Notting Hill Carnival - Reuters
2011-08-29,Russia's Putin revs up vote campaign astride a bike - Reuters
2011-08-30,Arsenal linked with Germany defender Mertesacker - Reuters
2011-08-30,Textiles on the move: from Pakistan to Bangladesh - Reuters
2011-08-31,Robert Downey Jr. y su esposa esperan su primer hijo - Reuters
2011-08-31,Kosovan confesses to shooting U.S. airmen in Germany - Reuters
2011-08-31,España ha reducido necesidad financiación en 24% en 2011 - Reuters
2011-08-31,Regulators open door to tighter grip on Telmex - Reuters
2011-09-01,BME dice que la negociación subió un 32 por ciento en agosto - Reuters
2011-09-01,Populist politician Wilders takes aim at Dutch queen - Reuters
2011-09-01,BME dice que la negociación subió un 32 por ciento en agosto - Reuters
2011-09-01,Drought and famine - Reuters
2011-09-01,ADM says only accepts corn approved for use in EU - Reuters
2011-09-01,في لهجة تحدي..القذافي يتعهد بعدم الاستسلام - Reuters
2011-09-01,Populist politician Wilders takes aim at Dutch queen - Reuters
2011-09-02,Rehab in the slums - Reuters
2011-09-02,Dealtalk: Anti-trust shadow looms over European telco deals - ロイター (Reuters Japan)
2011-09-02,"Gene Simmons, líder de Kiss, se casará con su novia de siempre - Reuters"
2011-09-03,Chenani-Nashri tunnel project - Reuters
2011-09-04,Bolt lleva a Jamaica a un récord en relevos 4x100 - Reuters
2011-09-05,"Djokovic wins marathon tie-break, into quarters - Reuters"
2011-09-05,US Open: Djokovic et Federer en quarts de finale - Reuters
2011-09-05,"Analysis - Islamist videos, populists stir German worries - Reuters"
2011-09-05,Giuliani and Bloomberg: NY mayors linked by Sept 11 - Reuters
2011-09-05,US Open: Djokovic et Federer en quarts de finale - Reuters
2011-09-05,"Analysis - Islamist videos, populists stir German worries - Reuters"
2011-09-05,"Djokovic wins marathon tie-break, into quarters - Reuters"
2011-09-05,Burning Man festival - Reuters
2011-09-05,Children of North Korea - Reuters
2011-09-05,European bank shares hit 29-month low - Reuters
2011-09-05,Burning Man festival - Reuters
2011-09-05,Children of North Korea - Reuters
2011-09-05,European bank shares hit 29-month low - Reuters
2011-09-05,Australia's Howard a surprise 9-11 witness - Reuters
2011-09-05,"Nikkei tumbles to 6-month low on Europe,US worries - Reuters"
2011-09-06,"Kenya interbank, discount window rates extend fall - Reuters"
2011-09-06,"Abandoned for 2 weeks, starving dogs in Indonesia eat owner - Reuters"
2011-09-06,Norway freezes Afghanistan aid: report - Reuters
2011-09-06,Uruguay apologizes over alleged rape by U.N. peacekeepers - Reuters
2011-09-06,TENIS-Tsonga y Simon liderarán a Francia ante España en Davis - Reuters
2011-09-07,Foster's clarifies net debt position - Reuters
2011-09-08,"TSX falls on soft U.S. data, ECB comments - Reuters"
2011-09-09,Banker turns preacher after surviving 9/11 attacks - Reuters
2011-09-09,North Korea military parade highlights leadership succession - Reuters
2011-09-09,North Korea turns 63 - Reuters
2011-09-09,The face of Mao - Reuters
2011-09-09,Amtech Systems withdraws $60 mln shelf plan - Reuters
2011-09-09,Pizza delivery man was deported to Pakistan post-9/11 - Reuters
2011-09-09,North Korea turns 63 - Reuters
2011-09-09,Amtech Systems withdraws $60 mln shelf plan - Reuters
2011-09-09,Pizza delivery man was deported to Pakistan post-9/11 - Reuters
2011-09-09,Ex-E&Y partner's insider trading conviction upheld - Reuters
2011-09-09,The face of Mao - Reuters
2011-09-10,"Soccer-QPR actively pursuing Beckham, says Fernandes - Reuters"
2011-09-11,Oscar-winning actor Cliff Robertson dies at 88 - Reuters
2011-09-11,"Truck bomb kills 4 Afghans, wounds 77 U.S. troops - Reuters"
2011-09-11,"HK shrs extend drop to over 4 pct, HSBC weighs - Reuters"
2011-09-11,"La moratoria griega no es tabú, dice ministro alemán de Economía - Reuters"
2011-09-11,Explosion rocks bar in central Nigeria - Reuters
2011-09-12,National Express buys U.S. bus group Petermann - Reuters
2011-09-12,South Africa court finds Malema guilty of hate speech - Reuters
2011-09-13,Miss Universe crowned - Reuters
2011-09-13,Miss Universe crowned - Reuters
2011-09-13,Miss Angola crowned Miss Universe in Brazil - Reuters
2011-09-14,"Lupi: nova meta de empregos em 2011 ficará entre 2,7 mi e 3 mi - Reuters"
2011-09-14,MÄRKTE IM BLICK 1-Euro hält Gewinne in Fernost - Reuters
2011-09-14,Taliban attack in Kabul - Reuters
2011-09-14,Plastinated life - Reuters
2011-09-15,NBA player sues exercise ball maker over accident - Reuters
2011-09-15,Blackberry's UK service would be closed if ordered - Reuters
2011-09-15,Eagles' Vick set for high-stakes return to Atlanta - Reuters
2011-09-15,Benes to become new CEZ chief-outgoing sup board chair - Reuters
2011-09-15,"SNAPSHOT-Wall St opens up on ECB, central banks plan - Reuters"
2011-09-16,IFR-Barclays ramps up CMBS business with FundCore partnership - Reuters
2011-09-16,"BAE, Babcock, General Dynamics eye UK defence assets - Reuters"
2011-09-16,Factbox: Facts about United Tech's Louis Chenevert - Reuters
2011-09-16,Retail holiday hiring flat to down: Challenger - Reuters
2011-09-16,Greek man sets himself on fire - Reuters
2011-09-18,France finish with flourish to see off Canada - Reuters
2011-09-19,Britons less gloomy about their finances in Sept. - survey - Reuters
2011-09-19,Futures off after rally as euro zone fears grow - Reuters
2011-09-19,Chevron begins repairs on Main Pass crude rise - Reuters
2011-09-19,Players could strike unless demands are met - Murray - Reuters
2011-09-19,Top Senate Republican slams Obama deficit plan - Reuters
2011-09-20,Quakes hit Guatemala - Reuters
2011-09-20,Charlie Sheen: A profile - Reuters
2011-09-20,Brevan Howard may return $2 billion to clients: report - Reuters
2011-09-20,Polysilicon firm OCI says considers share buyback - Reuters
2011-09-20,"Africa can weather crisis, but risks loom: AfDB - Reuters"
2011-09-20,Management Tip of the Day: Set your own standards for success - Reuters
2011-09-21,Texas executes man in race-motivated dragging death - Reuters
2011-09-21,W.Africa pirates adapt after Nigeria crackdown - Reuters
2011-09-21,"China bans dog-eating ""carnival"" after online uproar - Reuters"
2011-09-21,"China bans dog-eating ""carnival"" after online uproar - Reuters"
2011-09-21,W.Africa pirates adapt after Nigeria crackdown - Reuters
2011-09-21,Alsim Alarko signs $477 mln construction contract - Reuters
2011-09-21,Alsim Alarko signs $477 mln construction contract - Reuters
2011-09-21,Bristol-Myers gains more rights to cancer drug from Ono - Reuters
2011-09-21,Texas executes man in race-motivated dragging death - Reuters
2011-09-21,Bristol-Myers gains more rights to cancer drug from Ono - Reuters
2011-09-21,"OnStar may be watching, even if you don't subscribe - Reuters"
2011-09-22,Europe set to move up bank recapitalization plans-FT - Reuters
2011-09-22,U.S. S&P 500 futures rebound 1 percent - Reuters
2011-09-23,KB Home Q3 loss widens - Reuters
2011-09-23,Hundreds protest in south China over land grab - Reuters
2011-09-23,Euro rises on Jiji report G20 eyes emergency statement - Reuters
2011-09-23,Hard lessons for Vietnam as property slumps - Reuters
2011-09-23,A gay military family - Reuters
2011-09-23,Turkey's Vestel announces $116 mln bond buy-back - Reuters
2011-09-23,Texas kills fancy last meal requests on death row - Reuters
2011-09-24,Diplomats owe $17 mln in New York parking fines - Reuters
2011-09-25,العثور على مقبرة تضم رفات 1270 من ضحايا مذبحة 1996 في ليبيا - Reuters
2011-09-25,Foreign brokers set to buy Japanese stocks - Reuters
2011-09-25,Messi thrilled about prospect of eclipsing Kubala - Reuters
2011-09-25,Foreign brokers set to buy Japanese stocks - Reuters
2011-09-25,Messi thrilled about prospect of eclipsing Kubala - Reuters
2011-09-26,"Surf's up, dog - Reuters"
2011-09-26,Selena Gomez será apresentadora do MTV Europe Music Awards - Reuters
2011-09-27,"S.Africa's ""Dr. Death"" probed for apartheid past - Reuters"
2011-09-27,Pictures of the year: Strange and unusual - Reuters
2011-09-27,'Kissing cousins' Canada and Japan draw 23-23 - Reuters
2011-09-27,Special report-Ailing matriarch puts Gandhi dynasty at crossroad - Reuters
2011-09-27,S.Sudan sets exchange rate target band - Reuters
2011-09-27,"US 4-week bills sell at zero pct, dealers bid aggressively - Reuters"
2011-09-27,India's ONGC gives nod for Cairn-Vedanta deal-statement - Reuters
2011-09-27,Kaká inspira al Real Madrid en su victoria 3-0 sobre el Ájax - Reuters
2011-09-28,EU's Barroso says Europe faces biggest test ever - Reuters
2011-09-28,IntercontinentalExchange plans parallel Brent contract - Reuters
2011-09-28,Anglogold to invest $250 mln a year in Brazil - Reuters
2011-09-29,Mozambique 3-mth T-bill yield falls to 14.2 pct - Reuters
2011-09-29,Soccer-Inter v Napoli clash gets added spice - Reuters
2011-09-29,Taka-Q <8166.T>-6-month parent forecast - Reuters
2011-09-29,UBS restructuring banker left the firm - Reuters
2011-09-29,"Nokia to cut 3500 jobs, close Romania plant - Reuters"
2011-09-29,UBS restructuring banker left the firm - Reuters
2011-09-29,Taka-Q <8166.T>-6-month parent forecast - Reuters
2011-09-29,Soccer-Inter v Napoli clash gets added spice - Reuters
2011-09-30,Man arrested in shooting death of Hells Angels boss - Reuters
2011-10-02,Gazprom weighs options after Botas ends gas deal - Reuters
2011-10-02,Cairn India confirms Sri Lanka natural gas find - Reuters
2011-10-02,Intel acquires Israeli mobile navigation firm Telmap - Reuters
2011-10-03,Somalis get life in prison over pirating US vessel - Reuters
2011-10-03,Kabul rocks - Reuters
2011-10-03,Shell fuelled human rights abuses in Nigeria: NGO - Reuters
2011-10-04,HIGHLIGHTS-ECB's Trichet in European Parliament - Reuters
2011-10-04,Abengoa gets 300 mln euro investment from U.S fund - Reuters
2011-10-04,Apple iPhone voice raises pitch in war vs Google - Reuters
2011-10-04,New York State sues BNY Mellon over forex claims - Reuters
2011-10-04,Knox leaves Italy after murder acquittal - Reuters
2011-10-05,Do patients need to stay the night after stenting? - Reuters
2011-10-05,REFILE-Futures indicate European shares to extend rally - Reuters
2011-10-05,Warrant frontman Jani Lane died of alcohol poisoning - Reuters
2011-10-05,"Carlos Slim's Brazil units join networks, services - Reuters"
2011-10-06,Many U.S. surgeries on elderly may be unwanted: study - Reuters
2011-10-06,Nobel winner's last big experiment: Himself - Reuters
2011-10-06,Remembering Steve Jobs - Reuters
2011-10-06,Billy Bob Thornton's daughter gets 20 years prison - Reuters
2011-10-06,Eroding trust lifts banks' ECB overnight deposits - Reuters
2011-10-07,John Wayne's green beret fetches high auction price - Reuters
2011-10-07,"Occupy Wall St, the start of a new protest era? - Reuters"
2011-10-07,LVMH buys control of Singapore crocodile skin supplier - Reuters
2011-10-08,"Muslim, Christian graves desecrated in Israeli city - Reuters"
2011-10-08,"""Video vigilante"" fights Oklahoma prostitution with camera - Reuters"
2011-10-08,Tunisia Islamists storm university over veil ban - Reuters
2011-10-09,Former Miss Iceland got $2 million reward in Bulger case - Reuters
2011-10-09,"Cain, Bachmann sidestep questions about Mormon faith - Reuters"
2011-10-10,Leaning tower of London? Big Ben is tilting - Reuters
2011-10-10,"Steve Jobs died of respiratory arrest, tumor - Reuters"
2011-10-10,Hank Williams Jr. lashes out at media in new song - Reuters
2011-10-10,HK student says Jobs tribute logo not copied - Reuters
2011-10-10,Tanzania shilling hits new record low - Reuters
2011-10-10,Steve Jobs murió de paro respiratorio y de un tumor - Reuters
2011-10-10,Chicago protesters seek exchange tax to fund jobs - Reuters
2011-10-11,Americans get a taste for macarons - Reuters
2011-10-11,Wal-Mart's Asda opens stores to local groups - Reuters
2011-10-11,Women who exercise a lot hit menopause earlier - Reuters
2011-10-12,More trans fat in pregnancy tied to bigger baby - Reuters
2011-10-12,"FUTBOL-Honduras corta racha negativa, gana 2-1 a Jamaica - Reuters"
2011-10-12,"T. Rex bigger than thought, and very hungry - Reuters"
2011-10-12,Indian village suffers for lack of women - Reuters
2011-10-12,Indian village suffers for lack of women - Reuters
2011-10-12,"Robert Galvin, long-time CEO of Motorola, dies - Reuters"
2011-10-12,"Robert Galvin, long-time CEO of Motorola, dies - Reuters"
2011-10-12,Village without women - Reuters
2011-10-12,"FUTBOL-Honduras corta racha negativa, gana 2-1 a Jamaica - Reuters"
2011-10-12,Israel swaps more than 1000 Palestinian prisoners for soldier - Reuters
2011-10-12,Chemical leak in Saudi port city contained: authorities - Reuters
2011-10-12,More trans fat in pregnancy tied to bigger baby - Reuters
2011-10-12,Village without women - Reuters
2011-10-13,Wells Fargo gives staff tough healthcare choices - Reuters
2011-10-13,Battle for Libyan city exposes Gaddafi decadence - Reuters
2011-10-13,One room is home to many in India's City of Dreams - Reuters
2011-10-13,Funny girls rule fall TV season - Reuters
2011-10-13,"Quake shakes Indonesia's Bali, tourists run from hotels - Reuters"
2011-10-14,Fragile hope shines in Liberia's slums - Reuters
2011-10-14,Obama sends military advisers to central Africa - Reuters
2011-10-14,"48 hours in laid-back Niamey, Niger - Reuters"
2011-10-14,Wal-Mart's pork scandal highlights struggles in China - Reuters
2011-10-15,"Sonic Youth co-founders Moore, Gordon split up - Reuters"
2011-10-18,Coca-Cola sees currency turning against it - Reuters
2011-10-18,Susan Sarandon calls Pope Benedict a Nazi: report - Reuters
2011-10-18,"Wahlberg falls out with ""Fighter"" pal David O. Russell - Reuters"
2011-10-18,"Millicom Q3 in line, proposes extra dividend - Reuters"
2011-10-18,Clinton in Libya to cement post-Gaddafi ties - Reuters
2011-10-18,Secretaria de Estado EEUU Clinton llega a Libia - Reuters
2011-10-18,"Rangers ace Wilson playing it ""cool"" at World Series - Reuters"
2011-10-18,SNAPSHOT-Indexes turn positive; financials lead - Reuters
2011-10-19,Bollywood Beauties - Reuters
2011-10-19,La France souhaite toujours que le FESF devienne une banque - Reuters
2011-10-19,Humphrey takes on senior scams at $3 billion and counting - Reuters
2011-10-19,The Kabbalah Center: how crucial was Madonna to its rise? - Reuters
2011-10-19,Excel <7591.T>-6-month group forecast - Reuters
2011-10-20,More than one in 10 Americans use antidepressants - Reuters
2011-10-20,"Uno de los hijos de Gadafi muere, otro está rodeado - Reuters"
2011-10-20,Newborn preemies more vocal when parents are near - Reuters
2011-10-20,"U.S. checking reports of Gaddafi's capture, death - Reuters"
2011-10-20,"Tunisia vows no poll rigging, calls on people to vote - Reuters"
2011-10-20,"Win or lose, Cardinals' Rhodes gets World Series ring - Reuters"
2011-10-20,"Banca Cívica emitirá pagarés minoristas 12m al 3,25% - Reuters"
2011-10-20,"Win or lose, Cardinals' Rhodes gets World Series ring - Reuters"
2011-10-20,More than one in 10 Americans use antidepressants - Reuters
2011-10-20,"Banca Cívica emitirá pagarés minoristas 12m al 3,25% - Reuters"
2011-10-20,"Uno de los hijos de Gadafi muere, otro está rodeado - Reuters"
2011-10-21,VIP travel services: Are the perks worth the cash? - Reuters
2011-10-21,U.N. and activists urge inquiry into Gaddafi death - Reuters
2011-10-21,Scandal-hit Olympus chairman cancels seminar appearance - Reuters
2011-10-21,"Gaddafi's children in exile, on the run, or dead - Reuters"
2011-10-21,STX plans to raise $655 mln via bond issue - report - Reuters
2011-10-21,Yo Yo Ma turns to bluegrass music for new album - Reuters
2011-10-21,Sweet tooth linked to pleasant disposition: study - Reuters
2011-10-21,"Japanese nuclear plant survived tsunami, offers clues on safety - Reuters"
2011-10-21,Gaddafi asset hunters face legal mazes - Reuters
2011-10-22,"Gaddafi unburied, Libyans face test of new era - Reuters"
2011-10-23,"New York protesters march against brutality, but crowd small - Reuters"
2011-10-24,Shunning water linked to high blood sugar - Reuters
2011-10-24,"Wozniacki, Sharapova lead field in Istanbul - Reuters"
2011-10-24,Union Bank July-Sept net up 16.5 pct; lags f'cast - Reuters
2011-10-24,"Netflix to launch streaming service in UK, Ireland - Reuters"
2011-10-24,Dubai firm plans $500 mln copper smelter in Tanzania - Reuters
2011-10-24,"Netflix to launch streaming service in UK, Ireland - Reuters"
2011-10-24,Dubai firm plans $500 mln copper smelter in Tanzania - Reuters
2011-10-24,Shunning water linked to high blood sugar - Reuters
2011-10-24,Union Bank July-Sept net up 16.5 pct; lags f'cast - Reuters
2011-10-25,Thai tourism suffers as floods threaten Bangkok - Reuters
2011-10-25,Ecobank concludes buyout of Nigeria's Oceanic Bank - Reuters
2011-10-25,Lilly withdraws sepsis drug Xigris from market - Reuters
2011-10-25,Bangkok's Don Muang airport to close due to floods - Reuters
2011-10-26,Kobe Elec Railway <9046.OS>-6-month parent - Reuters
2011-10-27,"Procter & Gamble profit in line, keeps year view - Reuters"
2011-10-28,"Jonah Hill takes on TV cartoon ""Allen Gregory"" - Reuters"
2011-10-28,Big Buddha statue found in Cambodian 'Tomb Raider' temple - Reuters
2011-10-28,BEML July-Sept net flat at 153 mln rupees - Reuters
2011-10-28,Polar bear threatens beaver as Canada national symbol - Reuters
2011-10-28,Activists ask Lady Gaga to pose in lettuce dress - Reuters
2011-10-28,Texas executes man convicted of killing police officer - Reuters
2011-10-28,"Kirsten Dunst, Orlando Bloom re-team for ""Cities"" - Reuters"
2011-10-28,Liberia's Prince Johnson seeks to bury warlord past - Reuters
2011-10-28,Factbox: Has Obama delivered on his 2008 campaign promises? - Reuters
2011-10-28,Activists ask Lady Gaga to pose in lettuce dress - Reuters
2011-10-28,BEML July-Sept net flat at 153 mln rupees - Reuters
2011-10-28,"Jonah Hill takes on TV cartoon ""Allen Gregory"" - Reuters"
2011-10-28,Texas executes man convicted of killing police officer - Reuters
2011-10-28,Gaddafi son used his paintings to promote Libyan culture - Reuters
2011-10-28,Polar bear threatens beaver as Canada national symbol - Reuters
2011-10-28,Big Buddha statue found in Cambodian 'Tomb Raider' temple - Reuters
2011-10-28,Liberia's Prince Johnson seeks to bury warlord past - Reuters
2011-10-28,"Kirsten Dunst, Orlando Bloom re-team for ""Cities"" - Reuters"
2011-10-28,Factbox: Has Obama delivered on his 2008 campaign promises? - Reuters
2011-10-28,Gaddafi son used his paintings to promote Libyan culture - Reuters
2011-10-31,Tunisia issues warrant for Arafat's widow - Reuters
2011-10-31,Reliance not to buy Valero-statement - Reuters
2011-11-01,Producer Jerry Weintraub reflects on his career - Reuters
2011-11-02,"A Minute With: Kal Penn on Harold, Kumar and Obama - Reuters"
2011-11-02,Cancer-suffering Korean song contestant rivets nation - Reuters
2011-11-02,When is a bet not a bet? A day at the Iran races - Reuters
2011-11-02,"ING to cut 2700 jobs, takes Greek hit - Reuters"
2011-11-03,Frantic trading before MF Global UK failure - KPMG - Reuters
2011-11-03,Army whistleblower recalls sergeant's chilling threat - Reuters
2011-11-03,Frantic trading before MF Global UK failure - KPMG - Reuters
2011-11-03,BP agrees to pay Texas $50 million for pollution - Reuters
2011-11-04,Vatican stunned by Irish embassy closure - Reuters
2011-11-04,Biden defends Romney's Mormon faith - Reuters
2011-11-04,Carlos the Jackal back in court over 1980s bombs - Reuters
2011-11-04,England's Guy Fawkes unlikely face of global protest - Reuters
2011-11-04,Mino Ceramic <5356.NG>-6-month group forecast - Reuters
2011-11-04,No Swiss payment offer over U.S. tax probe - Reuters
2011-11-04,Heart procedures linked to cognitive decline - Reuters
2011-11-04,Groupon's IPO biggest by U.S. Web company since Google - Reuters
2011-11-06,Spain's People's Party set to win Nov 20 election: poll - Reuters
2011-11-06,Former CBS News commentator Andy Rooney dies - Reuters
2011-11-06,Sheraton to build hotel in Sri Lanka's capital Colombo - Reuters
2011-11-06,J-Power: to start building Thai gas power plant by yr-end - Reuters
2011-11-06,Koken <7963.OS>-9-mth parent results - Reuters
2011-11-07,"""Hell on Wheels"" moves slowly, delivers strong drama - Reuters"
2011-11-07,At least one killed in Liberian pre-election clash - Reuters
2011-11-07,"""Hell on Wheels"" moves slowly, delivers strong drama - Reuters"
2011-11-08,Italy entrepreneur defies mafia with tuna and ice cream - Reuters
2011-11-08,Witness: Sleeping in Gaddafi's bedroom - Reuters
2011-11-08,Missionary Impossible - Mitt Romney's French education - Reuters
2011-11-08,Shakira receives star on Hollywood Walk of Fame - Reuters
2011-11-09,Kitazawa Sangyo <9930.T>-6-month parent forecast - Reuters
2011-11-09,"Parents pray, jets grounded for Korea college exam - Reuters"
2011-11-09,"El duque de Palma, investigado por desvío de fondos públicos - Reuters"
2011-11-09,WestJet eyes C$100 mln/yr in code-share revenues - Reuters
2011-11-09,Georgia voters approve alcohol retail sales on Sundays - Reuters
2011-11-09,Shakira ya tiene estrella en el Paseo de la Fama de Hollywood - Reuters
2011-11-10,Alabama county files biggest municipal bankruptcy - Reuters
2011-11-10,EDF reduces nuclear plant output for refuelling - Reuters
2011-11-10,Mariah Carey hid pregnant body from hubby Cannon - Reuters
2011-11-10,Remix Point <3825.T>-6-month parent forecast - Reuters
2011-11-10,"Obama ""body man"" Reggie Love leaving White House - Reuters"
2011-11-11,Malaysia states eye harsher laws for Muslim gays - Reuters
2011-11-11,Vogue labels Olsen twins best dressed sisters - Reuters
2011-11-11,"Africa to miss Gaddafi's money, not his meddling - Reuters"
2011-11-11,Poison lingers from Spain's property binge - Reuters
2011-11-11,Israeli army says accidentally kills West Bank settler - Reuters
2011-11-11,Worst of Alaska storm over but more surges expected - Reuters
2011-11-11,Diego Rivera murals reunited after 80 years - Reuters
2011-11-11,"Piers Morgan leaving ""America's Got Talent"" - Reuters"
2011-11-11,Vogue labels Olsen twins best dressed sisters - Reuters
2011-11-11,"Piers Morgan leaving ""America's Got Talent"" - Reuters"
2011-11-11,Israeli army says accidentally kills West Bank settler - Reuters
2011-11-11,Worst of Alaska storm over but more surges expected - Reuters
2011-11-13,Arab League suspends Syria as global pressure rises - Reuters
2011-11-13,Tomoe <1921.T>-6mth group results - Reuters
2011-11-13,Prada among investors in Sitoy Hong Kong IPO: IFR - Reuters
2011-11-14,Bruins' Lucic avoids suspension for hit on Miller - Reuters
2011-11-14,Huawei buys Symantec stake in JV for $530 million - Reuters
2011-11-14,Borneo mines lure Rothschild into the wild - Reuters
2011-11-14,"Credit union regulator settles with Citi, Deutsche - Reuters"
2011-11-14,A long history in Penn State child abuse case - Reuters
2011-11-14,"Cray wins $188 million deal to build supercomputer, shares up - Reuters"
2011-11-15,Keen video-gamers' brains may reward them more - Reuters
2011-11-15,Pakistan widens trade with India as ties improve - Reuters
2011-11-15,Pakistan widens trade with India as ties improve - Reuters
2011-11-15,Antidepressant shows early promise for meth abuse - Reuters
2011-11-15,Ex-president of Philippines to try to leave again - lawyer - Reuters
2011-11-15,Ex-president of Philippines to try to leave again - lawyer - Reuters
2011-11-15,Keen video-gamers' brains may reward them more - Reuters
2011-11-16,Did U.S. troops bring democracy? Iraqis have doubts - Reuters
2011-11-16,Luxottica to take over Armani licence from Safilo - Reuters
2011-11-16,Italian police raid ex-hedge fund manager Micalizzi - Reuters
2011-11-17,NBNK continuing to focus on Lloyds branch bid - Reuters
2011-11-17,When does pregnancy begin? Doctors disagree - Reuters
2011-11-17,Portuguese court refuses to extradite U.S. fugitive - Reuters
2011-11-17,"White House slams ad showing Obama-Chavez ""kiss"" - Reuters"
2011-11-17,Vatican takes legal action over Benetton pope kiss ad - Reuters
2011-11-17,BillGuard seeks out fraudulent credit card charges that slip by - Reuters
2011-11-17,Transgender people murdered as world resists change - Reuters
2011-11-17,Texas child psychiatrist fired over alleged abuse - Reuters
2011-11-18,Indian rupee to fall past 51/dlr to near 32-mo low - Reuters
2011-11-18,Pakistan's Imran Khan: playboy to PM? - Reuters
2011-11-18,Peace Corps to withdraw from Kazakhstan - Reuters
2011-11-19,Pope visits cathedral in African voodoo city - Reuters
2011-11-19,Pope visits cathedral in African voodoo city - Reuters
2011-11-20,Healthy male diet may boost IVF success: study - Reuters
2011-11-20,Federer empiezael torneo de Londres ganando a un luchador Tsonga - Reuters
2011-11-20,Phoenix Group mulls offers as Resolution bid ends - Reuters
2011-11-21,Trump says his name worth $3 billion - Reuters
2011-11-21,Private equity pioneer Ted Forstmann dies at 71 - Reuters
2011-11-21,"Woman disappears after ""The People's Court"" argument airs - Reuters"
2011-11-21,Beckham lifts MLS trophy - Reuters
2011-11-21,Underweight people at higher post-surgery risk: study - Reuters
